,Company,Year,Number of CSA Articles,Scaled Number of CSA Articles,Normalized Scaled Number of CSA Articles
16120,old republic intl corp,2016.0,0.0,0.0,0.0
16121,old republic intl corp,2016.0,0.0,0.0,0.0
16122,old republic intl corp,2016.0,0.0,0.0,0.0
16123,old republic intl corp,2018.0,0.0,0.0,0.0
16124,old republic intl corp,2018.0,0.0,0.0,0.0
16125,old republic intl corp,2018.0,0.0,0.0,0.0
16126,old republic intl corp,2018.0,0.0,0.0,0.0
16127,old republic intl corp,2019.0,0.0,0.0,0.0
16128,old republic intl corp,2019.0,0.0,0.0,0.0
16129,old republic intl corp,2019.0,0.0,0.0,0.0
16130,old republic intl corp,2019.0,0.0,0.0,0.0
16131,old republic intl corp,2020.0,0.0,0.0,0.0
16132,old republic intl corp,2020.0,0.0,0.0,0.0
16133,old republic intl corp,2020.0,0.0,0.0,0.0
16134,old republic intl corp,2020.0,0.0,0.0,0.0
16135,old republic intl corp,2021.0,0.0,0.0,0.0
16136,old republic intl corp,2021.0,0.0,0.0,0.0
16137,old republic intl corp,2021.0,0.0,0.0,0.0
16138,old republic intl corp,2021.0,0.0,0.0,0.0
16139,old republic intl corp,2022.0,0.0,0.0,0.0
16140,old republic intl corp,2022.0,0.0,0.0,0.0
16141,old republic intl corp,2022.0,0.0,0.0,0.0
16142,old republic intl corp,2022.0,0.0,0.0,0.0
16143,devon energy corp,1988.0,0.0,0.0,0.0
16144,devon energy corp,1989.0,0.0,,
16145,devon energy corp,1990.0,0.0,,
16146,devon energy corp,1991.0,0.0,,
16147,devon energy corp,1992.0,0.0,0.0,0.0
16148,devon energy corp,1993.0,0.0,0.0,0.0
16149,devon energy corp,1994.0,0.0,,
16150,devon energy corp,1995.0,0.0,0.0,0.0
16151,devon energy corp,1996.0,0.0,0.0,0.0
16152,devon energy corp,1997.0,0.0,0.0,0.0
16153,devon energy corp,1998.0,0.0,0.0,0.0
16154,devon energy corp,1999.0,0.0,0.0,0.0
16155,devon energy corp,2000.0,0.0,0.0,0.0
16156,devon energy corp,2001.0,0.0,0.0,0.0
16157,devon energy corp,2004.0,0.0,0.0,0.0
16158,devon energy corp,2005.0,0.0,0.0,0.0
16159,devon energy corp,2006.0,0.0,0.0,0.0
16160,devon energy corp,2007.0,0.0,0.0,0.0
16161,devon energy corp,2010.0,0.0,0.0,0.0
16162,devon energy corp,2012.0,0.0,0.0,0.0
16163,devon energy corp,2015.0,0.0,0.0,0.0
16164,devon energy corp,2018.0,0.0,0.0,0.0
16165,devon energy corp,2019.0,0.0,0.0,0.0
16166,laboratory cp of amer hldgs,1988.0,0.0,,
16167,laboratory cp of amer hldgs,1989.0,0.0,,
16168,laboratory cp of amer hldgs,1990.0,0.0,,
16169,laboratory cp of amer hldgs,1991.0,0.0,,
16170,laboratory cp of amer hldgs,1992.0,0.0,,
16171,laboratory cp of amer hldgs,1993.0,0.0,,
16172,laboratory cp of amer hldgs,1994.0,0.0,,
16173,laboratory cp of amer hldgs,1995.0,0.0,0.0,0.0
16174,laboratory cp of amer hldgs,1996.0,0.0,0.0,0.0
16175,laboratory cp of amer hldgs,1997.0,0.0,0.0,0.0
16176,laboratory cp of amer hldgs,1998.0,0.0,0.0,0.0
16177,laboratory cp of amer hldgs,1999.0,0.0,0.0,0.0
16178,laboratory cp of amer hldgs,2000.0,0.0,0.0,0.0
16179,laboratory cp of amer hldgs,2001.0,0.0,0.0,0.0
16180,laboratory cp of amer hldgs,2002.0,0.0,0.0,0.0
16181,laboratory cp of amer hldgs,2003.0,0.0,0.0,0.0
16182,laboratory cp of amer hldgs,2004.0,0.0,0.0,0.0
16183,laboratory cp of amer hldgs,2005.0,0.0,0.0,0.0
16184,laboratory cp of amer hldgs,2006.0,0.0,0.0,0.0
16185,laboratory cp of amer hldgs,2007.0,0.0,0.0,0.0
16186,laboratory cp of amer hldgs,2008.0,0.0,0.0,0.0
16187,laboratory cp of amer hldgs,2009.0,0.0,0.0,0.0
16188,laboratory cp of amer hldgs,2010.0,0.0,0.0,0.0
16189,laboratory cp of amer hldgs,2011.0,0.0,0.0,0.0
16190,laboratory cp of amer hldgs,2013.0,0.0,0.0,0.0
16191,laboratory cp of amer hldgs,2014.0,0.0,0.0,0.0
16192,laboratory cp of amer hldgs,2015.0,0.0,0.0,0.0
16193,laboratory cp of amer hldgs,2016.0,0.0,0.0,0.0
16194,laboratory cp of amer hldgs,2017.0,0.0,0.0,0.0
16195,laboratory cp of amer hldgs,2018.0,0.0,0.0,0.0
16196,laboratory cp of amer hldgs,2019.0,0.0,0.0,0.0
16197,laboratory cp of amer hldgs,2020.0,0.0,0.0,0.0
16198,laboratory cp of amer hldgs,2021.0,0.0,0.0,0.0
16199,laboratory cp of amer hldgs,2022.0,0.0,0.0,0.0
16200,federal home loan mortg corp,1986.0,0.0,,
16201,federal home loan mortg corp,1986.0,0.0,,
16202,federal home loan mortg corp,1986.0,0.0,,
16203,federal home loan mortg corp,1986.0,0.0,,
16204,federal home loan mortg corp,1986.0,0.0,0.0,0.0
16205,federal home loan mortg corp,1986.0,0.0,0.0,0.0
16206,federal home loan mortg corp,1986.0,0.0,0.0,0.0
16207,federal home loan mortg corp,1986.0,0.0,0.0,0.0
16208,federal home loan mortg corp,1987.0,0.0,,
16209,federal home loan mortg corp,1987.0,0.0,,
16210,federal home loan mortg corp,1987.0,0.0,,
16211,federal home loan mortg corp,1987.0,0.0,,
16212,federal home loan mortg corp,1987.0,0.0,0.0,0.0
16213,federal home loan mortg corp,1987.0,0.0,0.0,0.0
16214,federal home loan mortg corp,1987.0,0.0,0.0,0.0
16215,federal home loan mortg corp,1987.0,0.0,0.0,0.0
16216,federal home loan mortg corp,1988.0,0.0,,
16217,federal home loan mortg corp,1988.0,0.0,,
16218,federal home loan mortg corp,1988.0,0.0,,
16219,federal home loan mortg corp,1988.0,0.0,,
16220,federal home loan mortg corp,1988.0,0.0,0.0,0.0
16221,federal home loan mortg corp,1988.0,0.0,0.0,0.0
16222,federal home loan mortg corp,1988.0,0.0,0.0,0.0
16223,federal home loan mortg corp,1988.0,0.0,0.0,0.0
16224,federal home loan mortg corp,1989.0,0.0,,
16225,federal home loan mortg corp,1989.0,0.0,,
16226,federal home loan mortg corp,1989.0,0.0,,
16227,federal home loan mortg corp,1989.0,0.0,,
16228,federal home loan mortg corp,1989.0,0.0,0.0,0.0
16229,federal home loan mortg corp,1989.0,0.0,0.0,0.0
16230,federal home loan mortg corp,1989.0,0.0,0.0,0.0
16231,federal home loan mortg corp,1989.0,0.0,0.0,0.0
16232,federal home loan mortg corp,1990.0,0.0,,
16233,federal home loan mortg corp,1990.0,0.0,,
16234,federal home loan mortg corp,1990.0,0.0,,
16235,federal home loan mortg corp,1990.0,0.0,,
16236,federal home loan mortg corp,1990.0,0.0,0.0,0.0
16237,federal home loan mortg corp,1990.0,0.0,0.0,0.0
16238,federal home loan mortg corp,1990.0,0.0,0.0,0.0
16239,federal home loan mortg corp,1990.0,0.0,0.0,0.0
16240,federal home loan mortg corp,1997.0,0.0,,
16241,federal home loan mortg corp,1997.0,0.0,,
16242,federal home loan mortg corp,1997.0,0.0,,
16243,federal home loan mortg corp,1997.0,0.0,,
16244,federal home loan mortg corp,1997.0,0.0,0.0,0.0
16245,federal home loan mortg corp,1997.0,0.0,0.0,0.0
16246,federal home loan mortg corp,1997.0,0.0,0.0,0.0
16247,federal home loan mortg corp,1997.0,0.0,0.0,0.0
16248,valero energy corp,1980.0,0.0,,
16249,valero energy corp,1981.0,0.0,,
16250,valero energy corp,1982.0,0.0,,
16251,valero energy corp,1983.0,0.0,,
16252,valero energy corp,1984.0,0.0,,
16253,valero energy corp,1985.0,0.0,,
16254,valero energy corp,1986.0,0.0,,
16255,valero energy corp,1987.0,0.0,,
16256,valero energy corp,1988.0,0.0,,
16257,valero energy corp,1989.0,0.0,,
16258,valero energy corp,1990.0,0.0,,
16259,valero energy corp,1991.0,0.0,,
16260,valero energy corp,1992.0,0.0,,
16261,valero energy corp,1993.0,0.0,,
16262,valero energy corp,1994.0,0.0,,
16263,valero energy corp,1995.0,0.0,,
16264,valero energy corp,1996.0,0.0,,
16265,valero energy corp,1997.0,0.0,,
16266,valero energy corp,1998.0,0.0,,
16267,valero energy corp,1999.0,0.0,,
16268,valero energy corp,2000.0,0.0,,
16269,valero energy corp,2001.0,0.0,,
16270,valero energy corp,2002.0,0.0,,
16271,valero energy corp,2003.0,0.0,,
16272,valero energy corp,2005.0,0.0,,
16273,valero energy corp,2006.0,0.0,,
16274,valero energy corp,2007.0,0.0,,
16275,valero energy corp,2008.0,0.0,,
16276,valero energy corp,2013.0,0.0,,
16277,valero energy corp,2016.0,0.0,,
16278,valero energy corp,2018.0,0.0,,
16279,abbvie inc,2010.0,0.0,,
16280,abbvie inc,2011.0,0.0,,
16281,eog resources inc,1989.0,0.0,0.0,0.0
16282,eog resources inc,1990.0,0.0,0.0,0.0
16283,eog resources inc,1991.0,0.0,0.0,0.0
16284,eog resources inc,1992.0,0.0,0.0,0.0
16285,eog resources inc,1993.0,0.0,0.0,0.0
16286,eog resources inc,1994.0,0.0,0.0,0.0
16287,eog resources inc,1995.0,0.0,0.0,0.0
16288,eog resources inc,1996.0,0.0,0.0,0.0
16289,eog resources inc,1997.0,0.0,0.0,0.0
16290,eog resources inc,1998.0,0.0,0.0,0.0
16291,eog resources inc,2000.0,0.0,0.0,0.0
16292,eog resources inc,2001.0,0.0,0.0,0.0
16293,eog resources inc,2002.0,0.0,0.0,0.0
16294,eog resources inc,2003.0,0.0,0.0,0.0
16295,eog resources inc,2004.0,0.0,0.0,0.0
16296,eog resources inc,2005.0,0.0,0.0,0.0
16297,eog resources inc,2006.0,0.0,0.0,0.0
16298,eog resources inc,2007.0,0.0,0.0,0.0
16299,eog resources inc,2008.0,0.0,0.0,0.0
16300,eog resources inc,2009.0,0.0,0.0,0.0
16301,eog resources inc,2012.0,0.0,0.0,0.0
16302,boise cascade co,2010.0,0.0,0.0,0.0
16303,boise cascade co,2011.0,0.0,0.0,0.0
16304,boise cascade co,2012.0,0.0,0.0,0.0
16305,boise cascade co,2013.0,0.0,0.0,0.0
16306,boise cascade co,2014.0,0.0,0.0,0.0
16307,boise cascade co,2015.0,0.0,0.0,0.0
16308,boise cascade co,2016.0,0.0,0.0,0.0
16309,boise cascade co,2018.0,0.0,0.0,0.0
16310,boise cascade co,2019.0,0.0,0.0,0.0
16311,boise cascade co,2021.0,0.0,0.0,0.0
16312,boise cascade co,2022.0,0.0,0.0,0.0
16313,taylor morrison home corp,2011.0,0.0,0.0,0.0
16314,taylor morrison home corp,2012.0,0.0,0.0,0.0
16315,taylor morrison home corp,2013.0,0.0,0.0,0.0
16316,taylor morrison home corp,2014.0,0.0,0.0,0.0
16317,taylor morrison home corp,2015.0,0.0,0.0,0.0
16318,taylor morrison home corp,2016.0,0.0,0.0,0.0
16319,taylor morrison home corp,2017.0,0.0,0.0,0.0
16320,taylor morrison home corp,2018.0,0.0,0.0,0.0
16321,taylor morrison home corp,2019.0,0.0,0.0,0.0
16322,taylor morrison home corp,2022.0,0.0,0.0,0.0
16323,svb financial group,1987.0,0.0,,
16324,svb financial group,1987.0,0.0,,
16325,svb financial group,1987.0,0.0,,
16326,svb financial group,1987.0,0.0,,
16327,svb financial group,1988.0,0.0,,
16328,svb financial group,1988.0,0.0,,
16329,svb financial group,1988.0,0.0,,
16330,svb financial group,1988.0,0.0,,
16331,svb financial group,1989.0,0.0,,
16332,svb financial group,1989.0,0.0,,
16333,svb financial group,1989.0,0.0,,
16334,svb financial group,1989.0,0.0,,
16335,svb financial group,1990.0,0.0,,
16336,svb financial group,1990.0,0.0,,
16337,svb financial group,1990.0,0.0,,
16338,svb financial group,1990.0,0.0,,
16339,svb financial group,1991.0,0.0,,
16340,svb financial group,1991.0,0.0,,
16341,svb financial group,1991.0,0.0,,
16342,svb financial group,1991.0,0.0,,
16343,svb financial group,1992.0,0.0,,
16344,svb financial group,1992.0,0.0,,
16345,svb financial group,1992.0,0.0,,
16346,svb financial group,1992.0,0.0,,
16347,svb financial group,1993.0,0.0,,
16348,svb financial group,1993.0,0.0,,
16349,svb financial group,1993.0,0.0,,
16350,svb financial group,1993.0,0.0,,
16351,svb financial group,1994.0,0.0,,
16352,svb financial group,1994.0,0.0,,
16353,svb financial group,1994.0,0.0,,
16354,svb financial group,1994.0,0.0,,
16355,svb financial group,1995.0,0.0,,
16356,svb financial group,1995.0,0.0,,
16357,svb financial group,1995.0,0.0,,
16358,svb financial group,1995.0,0.0,,
16359,svb financial group,1996.0,0.0,,
16360,svb financial group,1996.0,0.0,,
16361,svb financial group,1996.0,0.0,,
16362,svb financial group,1996.0,0.0,,
16363,svb financial group,1997.0,0.0,,
16364,svb financial group,1997.0,0.0,,
16365,svb financial group,1997.0,0.0,,
16366,svb financial group,1997.0,0.0,,
16367,svb financial group,1998.0,0.0,,
16368,svb financial group,1998.0,0.0,,
16369,svb financial group,1998.0,0.0,,
16370,svb financial group,1998.0,0.0,,
16371,svb financial group,1999.0,0.0,0.0,0.0
16372,svb financial group,1999.0,0.0,0.0,0.0
16373,svb financial group,1999.0,0.0,0.0,0.0
16374,svb financial group,1999.0,0.0,0.0,0.0
16375,svb financial group,2000.0,0.0,0.0,0.0
16376,svb financial group,2000.0,0.0,0.0,0.0
16377,svb financial group,2000.0,0.0,0.0,0.0
16378,svb financial group,2000.0,0.0,0.0,0.0
16379,svb financial group,2001.0,0.0,0.0,0.0
16380,svb financial group,2001.0,0.0,0.0,0.0
16381,svb financial group,2001.0,0.0,0.0,0.0
16382,svb financial group,2001.0,0.0,0.0,0.0
16383,svb financial group,2002.0,0.0,0.0,0.0
16384,svb financial group,2002.0,0.0,0.0,0.0
16385,svb financial group,2002.0,0.0,0.0,0.0
16386,svb financial group,2002.0,0.0,0.0,0.0
16387,svb financial group,2003.0,0.0,,
16388,svb financial group,2003.0,0.0,,
16389,svb financial group,2003.0,0.0,,
16390,svb financial group,2003.0,0.0,,
16391,svb financial group,2004.0,0.0,0.0,0.0
16392,svb financial group,2004.0,0.0,0.0,0.0
16393,svb financial group,2004.0,0.0,0.0,0.0
16394,svb financial group,2004.0,0.0,0.0,0.0
16395,svb financial group,2005.0,0.0,0.0,0.0
16396,svb financial group,2005.0,0.0,0.0,0.0
16397,svb financial group,2005.0,0.0,0.0,0.0
16398,svb financial group,2005.0,0.0,0.0,0.0
16399,svb financial group,2006.0,0.0,0.0,0.0
16400,svb financial group,2006.0,0.0,0.0,0.0
16401,svb financial group,2006.0,0.0,0.0,0.0
16402,svb financial group,2006.0,0.0,0.0,0.0
16403,svb financial group,2008.0,0.0,0.0,0.0
16404,svb financial group,2008.0,0.0,0.0,0.0
16405,svb financial group,2008.0,0.0,0.0,0.0
16406,svb financial group,2008.0,0.0,0.0,0.0
16407,svb financial group,2009.0,0.0,0.0,0.0
16408,svb financial group,2009.0,0.0,0.0,0.0
16409,svb financial group,2009.0,0.0,0.0,0.0
16410,svb financial group,2009.0,0.0,0.0,0.0
16411,svb financial group,2010.0,0.0,0.0,0.0
16412,svb financial group,2010.0,0.0,0.0,0.0
16413,svb financial group,2010.0,0.0,0.0,0.0
16414,svb financial group,2010.0,0.0,0.0,0.0
16415,svb financial group,2011.0,0.0,0.0,0.0
16416,svb financial group,2011.0,0.0,0.0,0.0
16417,svb financial group,2011.0,0.0,0.0,0.0
16418,svb financial group,2011.0,0.0,0.0,0.0
16419,svb financial group,2012.0,0.0,0.0,0.0
16420,svb financial group,2012.0,0.0,0.0,0.0
16421,svb financial group,2012.0,0.0,0.0,0.0
16422,svb financial group,2012.0,0.0,0.0,0.0
16423,svb financial group,2013.0,0.0,0.0,0.0
16424,svb financial group,2013.0,0.0,0.0,0.0
16425,svb financial group,2013.0,0.0,0.0,0.0
16426,svb financial group,2013.0,0.0,0.0,0.0
16427,svb financial group,2014.0,0.0,0.0,0.0
16428,svb financial group,2014.0,0.0,0.0,0.0
16429,svb financial group,2014.0,0.0,0.0,0.0
16430,svb financial group,2014.0,0.0,0.0,0.0
16431,svb financial group,2015.0,0.0,0.0,0.0
16432,svb financial group,2015.0,0.0,0.0,0.0
16433,svb financial group,2015.0,0.0,0.0,0.0
16434,svb financial group,2015.0,0.0,0.0,0.0
16435,svb financial group,2016.0,0.0,0.0,0.0
16436,svb financial group,2016.0,0.0,0.0,0.0
16437,svb financial group,2016.0,0.0,0.0,0.0
16438,svb financial group,2016.0,0.0,0.0,0.0
16439,svb financial group,2017.0,0.0,0.0,0.0
16440,svb financial group,2017.0,0.0,0.0,0.0
16441,svb financial group,2017.0,0.0,0.0,0.0
16442,svb financial group,2017.0,0.0,0.0,0.0
16443,svb financial group,2018.0,0.0,0.0,0.0
16444,svb financial group,2018.0,0.0,0.0,0.0
16445,svb financial group,2018.0,0.0,0.0,0.0
16446,svb financial group,2018.0,0.0,0.0,0.0
16447,svb financial group,2019.0,0.0,0.0,0.0
16448,svb financial group,2019.0,0.0,0.0,0.0
16449,svb financial group,2019.0,0.0,0.0,0.0
16450,svb financial group,2019.0,0.0,0.0,0.0
16451,svb financial group,2021.0,0.0,0.0,0.0
16452,svb financial group,2021.0,0.0,0.0,0.0
16453,svb financial group,2021.0,0.0,0.0,0.0
16454,svb financial group,2021.0,0.0,0.0,0.0
16455,iqvia holdings inc,2011.0,0.0,,
16456,iqvia holdings inc,2012.0,0.0,,
16457,iqvia holdings inc,2013.0,0.0,,
16458,iqvia holdings inc,2014.0,0.0,,
16459,iqvia holdings inc,2015.0,0.0,,
16460,iqvia holdings inc,2016.0,0.0,,
16461,iqvia holdings inc,2017.0,0.0,0.0,
16462,iqvia holdings inc,2018.0,0.0,0.0,
16463,iqvia holdings inc,2019.0,0.0,0.0,
16464,iqvia holdings inc,2020.0,0.0,0.0,
16465,iqvia holdings inc,2021.0,0.0,0.0,
16466,iqvia holdings inc,2022.0,0.0,0.0,
16467,commscope holding co inc,2011.0,0.0,,
16468,commscope holding co inc,2012.0,0.0,0.0,
16469,commscope holding co inc,2013.0,0.0,,
16470,commscope holding co inc,2014.0,0.0,,
16471,commscope holding co inc,2015.0,0.0,,
16472,commscope holding co inc,2016.0,0.0,,
16473,commscope holding co inc,2018.0,0.0,,
16474,commscope holding co inc,2019.0,0.0,,
16475,commscope holding co inc,2020.0,0.0,,
16476,commscope holding co inc,2021.0,0.0,,
16477,news corp,2011.0,0.0,0.0,
16478,news corp,2012.0,0.0,0.0,
16479,news corp,2013.0,0.0,0.0,
16480,news corp,2014.0,0.0,0.0,
16481,news corp,2015.0,0.0,0.0,
16482,news corp,2016.0,0.0,0.0,
16483,news corp,2017.0,0.0,0.0,
16484,news corp,2018.0,0.0,0.0,
16485,news corp,2019.0,0.0,0.0,
16486,news corp,2020.0,0.0,0.0,
16487,news corp,2021.0,0.0,0.0,
16488,news corp,2022.0,0.0,0.0,
16489,news corp,2023.0,0.0,0.0,
16490,us foods holding corp,2013.0,0.0,,
16491,us foods holding corp,2014.0,0.0,,
16492,us foods holding corp,2015.0,0.0,,
16493,us foods holding corp,2016.0,0.0,,
16494,us foods holding corp,2017.0,0.0,,
16495,us foods holding corp,2018.0,0.0,,
16496,us foods holding corp,2019.0,0.0,,
16497,plains gp holdings lp,2011.0,0.0,,
16498,plains gp holdings lp,2012.0,0.0,,
16499,plains gp holdings lp,2013.0,0.0,0.0,0.0
16500,plains gp holdings lp,2014.0,0.0,0.0,0.0
16501,plains gp holdings lp,2015.0,0.0,0.0,0.0
16502,plains gp holdings lp,2019.0,0.0,0.0,0.0
16503,plains gp holdings lp,2020.0,0.0,0.0,0.0
16504,plains gp holdings lp,2021.0,0.0,0.0,0.0
16505,murphy usa inc,2011.0,0.0,0.0,0.0
16506,murphy usa inc,2012.0,0.0,0.0,0.0
16507,murphy usa inc,2014.0,0.0,0.0,0.0
16508,murphy usa inc,2015.0,0.0,0.0,0.0
16509,murphy usa inc,2016.0,0.0,0.0,0.0
16510,murphy usa inc,2017.0,0.0,0.0,0.0
16511,murphy usa inc,2018.0,0.0,0.0,0.0
16512,murphy usa inc,2019.0,0.0,0.0,0.0
16513,burlington stores inc,2012.0,0.0,0.0,0.0
16514,burlington stores inc,2013.0,0.0,0.0,0.0
16515,burlington stores inc,2014.0,0.0,0.0,0.0
16516,burlington stores inc,2015.0,0.0,0.0,0.0
16517,burlington stores inc,2016.0,0.0,0.0,0.0
16518,burlington stores inc,2017.0,0.0,0.0,0.0
16519,burlington stores inc,2018.0,0.0,0.0,0.0
16520,burlington stores inc,2019.0,0.0,0.0,0.0
16521,burlington stores inc,2021.0,0.0,0.0,0.0
16522,science applications intl cp,2013.0,0.0,0.0,0.0
16523,science applications intl cp,2014.0,0.0,0.0,0.0
16524,science applications intl cp,2015.0,0.0,0.0,0.0
16525,science applications intl cp,2016.0,0.0,0.0,0.0
16526,science applications intl cp,2017.0,0.0,0.0,0.0
16527,science applications intl cp,2018.0,0.0,0.0,0.0
16528,science applications intl cp,2020.0,0.0,0.0,0.0
16529,science applications intl cp,2022.0,0.0,0.0,0.0
16530,a-mark precious metals inc,2012.0,0.0,0.0,0.0
16531,a-mark precious metals inc,2013.0,0.0,0.0,0.0
16532,a-mark precious metals inc,2015.0,0.0,0.0,0.0
16533,a-mark precious metals inc,2016.0,0.0,0.0,0.0
16534,a-mark precious metals inc,2017.0,0.0,0.0,0.0
16535,a-mark precious metals inc,2018.0,0.0,0.0,0.0
16536,a-mark precious metals inc,2019.0,0.0,0.0,0.0
16537,a-mark precious metals inc,2020.0,0.0,0.0,0.0
16538,a-mark precious metals inc,2021.0,0.0,,
16539,a-mark precious metals inc,2022.0,0.0,0.0,0.0
16540,a-mark precious metals inc,2023.0,0.0,,
16541,enlink midstream llc,2011.0,0.0,,
16542,enlink midstream llc,2012.0,0.0,,
16543,enlink midstream llc,2013.0,0.0,,
16544,enlink midstream llc,2014.0,0.0,0.0,0.0
16545,enlink midstream llc,2015.0,0.0,0.0,0.0
16546,enlink midstream llc,2016.0,0.0,0.0,0.0
16547,enlink midstream llc,2017.0,0.0,0.0,0.0
16548,enlink midstream llc,2018.0,0.0,0.0,0.0
16549,enlink midstream llc,2019.0,0.0,0.0,0.0
16550,enlink midstream llc,2020.0,0.0,0.0,0.0
16551,enlink midstream llc,2021.0,0.0,0.0,0.0
16552,coterra energy inc,1989.0,0.0,,
16553,coterra energy inc,1990.0,0.0,,
16554,coterra energy inc,1991.0,0.0,,
16555,coterra energy inc,1992.0,0.0,,
16556,coterra energy inc,1993.0,0.0,,
16557,coterra energy inc,1994.0,0.0,,
16558,coterra energy inc,1995.0,0.0,,
16559,coterra energy inc,1996.0,0.0,,
16560,coterra energy inc,1997.0,0.0,,
16561,coterra energy inc,1998.0,0.0,,
16562,coterra energy inc,1999.0,0.0,,
16563,coterra energy inc,2000.0,0.0,,
16564,coterra energy inc,2001.0,0.0,,
16565,coterra energy inc,2002.0,0.0,,
16566,coterra energy inc,2003.0,0.0,,
16567,coterra energy inc,2004.0,0.0,,
16568,coterra energy inc,2005.0,0.0,,
16569,coterra energy inc,2006.0,0.0,,
16570,coterra energy inc,2007.0,0.0,,
16571,coterra energy inc,2008.0,0.0,,
16572,coterra energy inc,2009.0,0.0,,
16573,coterra energy inc,2010.0,0.0,,
16574,coterra energy inc,2011.0,0.0,,
16575,coterra energy inc,2012.0,0.0,,
16576,coterra energy inc,2013.0,0.0,,
16577,coterra energy inc,2014.0,0.0,,
16578,coterra energy inc,2015.0,0.0,,
16579,coterra energy inc,2016.0,0.0,,
16580,coterra energy inc,2017.0,0.0,,
16581,coterra energy inc,2018.0,0.0,,
16582,coterra energy inc,2019.0,0.0,,
16583,coterra energy inc,2020.0,0.0,,
16584,coterra energy inc,2021.0,0.0,,
16585,coterra energy inc,2022.0,0.0,,
16586,synchrony financial,2012.0,0.0,,
16587,synchrony financial,2013.0,0.0,,
16588,synchrony financial,2013.0,0.0,,
16589,synchrony financial,2013.0,0.0,,
16590,synchrony financial,2013.0,0.0,,
16591,synchrony financial,2014.0,0.0,0.0,0.0
16592,synchrony financial,2014.0,0.0,0.0,0.0
16593,synchrony financial,2014.0,0.0,0.0,0.0
16594,synchrony financial,2014.0,0.0,0.0,0.0
16595,synchrony financial,2015.0,0.0,0.0,0.0
16596,synchrony financial,2015.0,0.0,0.0,0.0
16597,synchrony financial,2015.0,0.0,0.0,0.0
16598,synchrony financial,2015.0,0.0,0.0,0.0
16599,synchrony financial,2016.0,0.0,0.0,0.0
16600,synchrony financial,2016.0,0.0,0.0,0.0
16601,synchrony financial,2016.0,0.0,0.0,0.0
16602,synchrony financial,2016.0,0.0,0.0,0.0
16603,synchrony financial,2017.0,0.0,0.0,0.0
16604,synchrony financial,2017.0,0.0,0.0,0.0
16605,synchrony financial,2017.0,0.0,0.0,0.0
16606,synchrony financial,2017.0,0.0,0.0,0.0
16607,synchrony financial,2018.0,0.0,0.0,0.0
16608,synchrony financial,2018.0,0.0,0.0,0.0
16609,synchrony financial,2018.0,0.0,0.0,0.0
16610,synchrony financial,2018.0,0.0,0.0,0.0
16611,synchrony financial,2019.0,0.0,0.0,0.0
16612,synchrony financial,2019.0,0.0,0.0,0.0
16613,synchrony financial,2019.0,0.0,0.0,0.0
16614,synchrony financial,2019.0,0.0,0.0,0.0
16615,synchrony financial,2020.0,0.0,0.0,0.0
16616,synchrony financial,2020.0,0.0,0.0,0.0
16617,synchrony financial,2020.0,0.0,0.0,0.0
16618,synchrony financial,2020.0,0.0,0.0,0.0
16619,cisco systems inc,1989.0,0.0,0.0,0.0
16620,cisco systems inc,1990.0,0.0,0.0,0.0
16621,cisco systems inc,1991.0,0.0,0.0,0.0
16622,cisco systems inc,1992.0,0.0,0.0,0.0
16623,cisco systems inc,1993.0,0.0,0.0,0.0
16624,cisco systems inc,1996.0,0.0,0.0,0.0
16625,cisco systems inc,1997.0,0.0,0.0,0.0
16626,cisco systems inc,2023.0,0.0,0.0,0.0
16627,landstar system inc,1989.0,0.0,0.0,0.0
16628,landstar system inc,1990.0,0.0,0.0,0.0
16629,landstar system inc,1991.0,0.0,0.0,0.0
16630,landstar system inc,1992.0,0.0,,
16631,landstar system inc,1993.0,0.0,0.0,0.0
16632,landstar system inc,1994.0,0.0,0.0,0.0
16633,landstar system inc,1995.0,0.0,0.0,0.0
16634,landstar system inc,1996.0,0.0,0.0,0.0
16635,landstar system inc,1997.0,0.0,0.0,0.0
16636,landstar system inc,1998.0,0.0,0.0,0.0
16637,landstar system inc,1999.0,0.0,0.0,0.0
16638,landstar system inc,2000.0,0.0,0.0,0.0
16639,landstar system inc,2001.0,0.0,0.0,0.0
16640,landstar system inc,2002.0,0.0,0.0,0.0
16641,landstar system inc,2003.0,0.0,0.0,0.0
16642,landstar system inc,2004.0,0.0,0.0,0.0
16643,landstar system inc,2005.0,0.0,0.0,0.0
16644,landstar system inc,2006.0,0.0,0.0,0.0
16645,landstar system inc,2007.0,0.0,0.0,0.0
16646,landstar system inc,2008.0,0.0,0.0,0.0
16647,landstar system inc,2009.0,0.0,0.0,0.0
16648,landstar system inc,2011.0,0.0,0.0,0.0
16649,landstar system inc,2012.0,0.0,0.0,0.0
16650,landstar system inc,2013.0,0.0,0.0,0.0
16651,landstar system inc,2014.0,0.0,0.0,0.0
16652,landstar system inc,2015.0,0.0,0.0,0.0
16653,landstar system inc,2016.0,0.0,0.0,0.0
16654,landstar system inc,2017.0,0.0,0.0,0.0
16655,landstar system inc,2018.0,0.0,0.0,0.0
16656,landstar system inc,2019.0,0.0,0.0,0.0
16657,landstar system inc,2020.0,0.0,0.0,0.0
16658,landstar system inc,2021.0,0.0,0.0,0.0
16659,landstar system inc,2022.0,0.0,0.0,0.0
16660,univar solutions inc,2013.0,0.0,,
